id,date,commodity,mandi,price_min,price_max,price_modal,arrival,unit
6833,2026-08-24,Tomato,Kolkata,5578.0,5778.0,5678.0,375.0,Rs/Quintal
6923,2026-08-24,Tomato,Bhubaneswar,4651.0,4851.0,4751.0,120.0,Rs/Quintal
7013,2026-08-24,Tomato,Cuttack,4981.0,5181.0,5081.0,279.0,Rs/Quintal
7103,2026-08-24,Tomato,Patna,4736.0,4936.0,4836.0,267.0,Rs/Quintal
7193,2026-08-24,Tomato,Ranchi,4923.0,5123.0,5023.0,486.0,Rs/Quintal
7283,2026-08-24,Tomato,Chennai,4637.0,4837.0,4737.0,265.0,Rs/Quintal
7373,2026-08-24,Tomato,Coimbatore,4817.0,5017.0,4917.0,80.0,Rs/Quintal
7463,2026-08-24,Tomato,Madurai,4931.0,5131.0,5031.0,58.0,Rs/Quintal
7553,2026-08-24,Tomato,Hyderabad,5029.0,5229.0,5129.0,140.0,Rs/Quintal
7643,2026-08-24,Tomato,Warangal,4237.0,4437.0,4337.0,239.0,Rs/Quintal
7733,2026-08-24,Tomato,Bangalore,4482.0,4682.0,4582.0,317.0,Rs/Quintal
7823,2026-08-24,Tomato,Mysore,4917.0,5117.0,5017.0,233.0,Rs/Quintal
7913,2026-08-24,Tomato,Hubli,4777.0,4977.0,4877.0,190.0,Rs/Quintal
8003,2026-08-24,Tomato,Shimoga,4430.0,4630.0,4530.0,57.0,Rs/Quintal
8093,2026-08-24,Tomato,Bellary,5290.0,5490.0,5390.0,454.0,Rs/Quintal
8183,2026-08-24,Wheat,Azadpur,4253.0,4453.0,4353.0,288.0,Rs/Quintal
8273,2026-08-24,Wheat,Lasalgaon,3971.0,4171.0,4071.0,223.0,Rs/Quintal
8363,2026-08-24,Wheat,Vashi,4219.0,4419.0,4319.0,56.0,Rs/Quintal
8453,2026-08-24,Wheat,Kolar,3983.0,4183.0,4083.0,226.0,Rs/Quintal
8543,2026-08-24,Wheat,Indore,4610.0,4810.0,4710.0,56.0,Rs/Quintal
8633,2026-08-24,Wheat,Pune,4332.0,4532.0,4432.0,281.0,Rs/Quintal
8723,2026-08-24,Wheat,Mumbai,3700.0,3900.0,3800.0,416.0,Rs/Quintal
8813,2026-08-24,Wheat,Jaipur,3842.0,4042.0,3942.0,235.0,Rs/Quintal
8903,2026-08-24,Wheat,Ahmedabad,4137.0,4337.0,4237.0,367.0,Rs/Quintal
8993,2026-08-24,Wheat,Surat,4395.0,4595.0,4495.0,209.0,Rs/Quintal
9083,2026-08-24,Wheat,Kanpur,3552.0,3752.0,3652.0,161.0,Rs/Quintal
9173,2026-08-24,Wheat,Lucknow,4134.0,4334.0,4234.0,492.0,Rs/Quintal
9263,2026-08-24,Wheat,Varanasi,4476.0,4676.0,4576.0,70.0,Rs/Quintal
9353,2026-08-24,Wheat,Agra,4320.0,4520.0,4420.0,461.0,Rs/Quintal
9443,2026-08-24,Wheat,Bareilly,4318.0,4518.0,4418.0,219.0,Rs/Quintal
9533,2026-08-24,Wheat,Kolkata,4097.0,4297.0,4197.0,356.0,Rs/Quintal
9623,2026-08-24,Wheat,Bhubaneswar,4209.0,4409.0,4309.0,315.0,Rs/Quintal
9713,2026-08-24,Wheat,Cuttack,4292.0,4492.0,4392.0,418.0,Rs/Quintal
9803,2026-08-24,Wheat,Patna,4193.0,4393.0,4293.0,162.0,Rs/Quintal
9893,2026-08-24,Wheat,Ranchi,4370.0,4570.0,4470.0,259.0,Rs/Quintal
9983,2026-08-24,Wheat,Chennai,4277.0,4477.0,4377.0,286.0,Rs/Quintal
10073,2026-08-24,Wheat,Coimbatore,3939.0,4139.0,4039.0,298.0,Rs/Quintal
10163,2026-08-24,Wheat,Madurai,4138.0,4338.0,4238.0,204.0,Rs/Quintal
10253,2026-08-24,Wheat,Hyderabad,4289.0,4489.0,4389.0,357.0,Rs/Quintal
10343,2026-08-24,Wheat,Warangal,3628.0,3828.0,3728.0,295.0,Rs/Quintal
10433,2026-08-24,Wheat,Bangalore,4068.0,4268.0,4168.0,79.0,Rs/Quintal
10523,2026-08-24,Wheat,Mysore,4005.0,4205.0,4105.0,81.0,Rs/Quintal
10613,2026-08-24,Wheat,Hubli,4971.0,5171.0,5071.0,404.0,Rs/Quintal
10703,2026-08-24,Wheat,Shimoga,4400.0,4600.0,4500.0,79.0,Rs/Quintal
10793,2026-08-24,Wheat,Bellary,4540.0,4740.0,4640.0,157.0,Rs/Quintal
10883,2026-08-24,Rice,Azadpur,3724.0,3924.0,3824.0,384.0,Rs/Quintal
10973,2026-08-24,Rice,Lasalgaon,3470.0,3670.0,3570.0,500.0,Rs/Quintal
11063,2026-08-24,Rice,Vashi,3240.0,3440.0,3340.0,125.0,Rs/Quintal
11153,2026-08-24,Rice,Kolar,3591.0,3791.0,3691.0,337.0,Rs/Quintal
11243,2026-08-24,Rice,Indore,3862.0,4062.0,3962.0,441.0,Rs/Quintal
11333,2026-08-24,Rice,Pune,2866.0,3066.0,2966.0,354.0,Rs/Quintal
11423,2026-08-24,Rice,Mumbai,3323.0,3523.0,3423.0,106.0,Rs/Quintal
11513,2026-08-24,Rice,Jaipur,3254.0,3454.0,3354.0,473.0,Rs/Quintal
11603,2026-08-24,Rice,Ahmedabad,3448.0,3648.0,3548.0,405.0,Rs/Quintal
11693,2026-08-24,Rice,Surat,3697.0,3897.0,3797.0,245.0,Rs/Quintal
11783,2026-08-24,Rice,Kanpur,3319.0,3519.0,3419.0,319.0,Rs/Quintal
11873,2026-08-24,Rice,Lucknow,3639.0,3839.0,3739.0,199.0,Rs/Quintal
11963,2026-08-24,Rice,Varanasi,3799.0,3999.0,3899.0,197.0,Rs/Quintal
12053,2026-08-24,Rice,Agra,3526.0,3726.0,3626.0,449.0,Rs/Quintal
12143,2026-08-24,Rice,Bareilly,3840.0,4040.0,3940.0,64.0,Rs/Quintal
12233,2026-08-24,Rice,Kolkata,3895.0,4095.0,3995.0,272.0,Rs/Quintal
12323,2026-08-24,Rice,Bhubaneswar,3556.0,3756.0,3656.0,111.0,Rs/Quintal
12413,2026-08-24,Rice,Cuttack,4219.0,4419.0,4319.0,308.0,Rs/Quintal
12503,2026-08-24,Rice,Patna,3552.0,3752.0,3652.0,65.0,Rs/Quintal
12593,2026-08-24,Rice,Ranchi,3766.0,3966.0,3866.0,78.0,Rs/Quintal
12683,2026-08-24,Rice,Chennai,3155.0,3355.0,3255.0,229.0,Rs/Quintal
12773,2026-08-24,Rice,Coimbatore,3310.0,3510.0,3410.0,78.0,Rs/Quintal
12863,2026-08-24,Rice,Madurai,3711.0,3911.0,3811.0,184.0,Rs/Quintal
12953,2026-08-24,Rice,Hyderabad,3745.0,3945.0,3845.0,253.0,Rs/Quintal
13043,2026-08-24,Rice,Warangal,2882.0,3082.0,2982.0,381.0,Rs/Quintal
13133,2026-08-24,Rice,Bangalore,3676.0,3876.0,3776.0,97.0,Rs/Quintal
13223,2026-08-24,Rice,Mysore,3265.0,3465.0,3365.0,169.0,Rs/Quintal
13313,2026-08-24,Rice,Hubli,3441.0,3641.0,3541.0,346.0,Rs/Quintal
13403,2026-08-24,Rice,Shimoga,3882.0,4082.0,3982.0,93.0,Rs/Quintal
13493,2026-08-24,Rice,Bellary,3512.0,3712.0,3612.0,464.0,Rs/Quintal
13583,2026-08-24,Maize,Azadpur,2946.0,3146.0,3046.0,446.0,Rs/Quintal
13673,2026-08-24,Maize,Lasalgaon,2848.0,3048.0,2948.0,94.0,Rs/Quintal
13763,2026-08-24,Maize,Vashi,3348.0,3548.0,3448.0,490.0,Rs/Quintal
13853,2026-08-24,Maize,Kolar,3321.0,3521.0,3421.0,343.0,Rs/Quintal
13943,2026-08-24,Maize,Indore,3078.0,3278.0,3178.0,355.0,Rs/Quintal
14033,2026-08-24,Maize,Pune,2905.0,3105.0,3005.0,292.0,Rs/Quintal
14123,2026-08-24,Maize,Mumbai,3642.0,3842.0,3742.0,491.0,Rs/Quintal
14213,2026-08-24,Maize,Jaipur,3481.0,3681.0,3581.0,299.0,Rs/Quintal
14303,2026-08-24,Maize,Ahmedabad,3509.0,3709.0,3609.0,156.0,Rs/Quintal
14393,2026-08-24,Maize,Surat,3085.0,3285.0,3185.0,479.0,Rs/Quintal
14483,2026-08-24,Maize,Kanpur,3368.0,3568.0,3468.0,425.0,Rs/Quintal
14573,2026-08-24,Maize,Lucknow,3172.0,3372.0,3272.0,160.0,Rs/Quintal
14663,2026-08-24,Maize,Varanasi,3334.0,3534.0,3434.0,239.0,Rs/Quintal
14753,2026-08-24,Maize,Agra,3206.0,3406.0,3306.0,318.0,Rs/Quintal
14843,2026-08-24,Maize,Bareilly,3338.0,3538.0,3438.0,358.0,Rs/Quintal
14933,2026-08-24,Maize,Kolkata,3080.0,3280.0,3180.0,449.0,Rs/Quintal
15023,2026-08-24,Maize,Bhubaneswar,3243.0,3443.0,3343.0,294.0,Rs/Quintal
15113,2026-08-24,Maize,Cuttack,3675.0,3875.0,3775.0,361.0,Rs/Quintal
15203,2026-08-24,Maize,Patna,3173.0,3373.0,3273.0,279.0,Rs/Quintal
15293,2026-08-24,Maize,Ranchi,2455.0,2655.0,2555.0,350.0,Rs/Quintal
15383,2026-08-24,Maize,Chennai,2855.0,3055.0,2955.0,447.0,Rs/Quintal
15473,2026-08-24,Maize,Coimbatore,3105.0,3305.0,3205.0,84.0,Rs/Quintal
15563,2026-08-24,Maize,Madurai,2963.0,3163.0,3063.0,51.0,Rs/Quintal
15653,2026-08-24,Maize,Hyderabad,2912.0,3112.0,3012.0,274.0,Rs/Quintal
15743,2026-08-24,Maize,Warangal,3765.0,3965.0,3865.0,248.0,Rs/Quintal
15833,2026-08-24,Maize,Bangalore,3308.0,3508.0,3408.0,253.0,Rs/Quintal
15923,2026-08-24,Maize,Mysore,3076.0,3276.0,3176.0,425.0,Rs/Quintal
16013,2026-08-24,Maize,Hubli,2878.0,3078.0,2978.0,250.0,Rs/Quintal
16103,2026-08-24,Maize,Shimoga,3598.0,3798.0,3698.0,469.0,Rs/Quintal
16193,2026-08-24,Maize,Bellary,3241.0,3441.0,3341.0,397.0,Rs/Quintal
16283,2026-08-24,Soyabean,Azadpur,2382.0,2582.0,2482.0,414.0,Rs/Quintal
16373,2026-08-24,Soyabean,Lasalgaon,2065.0,2265.0,2165.0,273.0,Rs/Quintal
16463,2026-08-24,Soyabean,Vashi,2138.0,2338.0,2238.0,214.0,Rs/Quintal
16553,2026-08-24,Soyabean,Kolar,2434.0,2634.0,2534.0,178.0,Rs/Quintal
16643,2026-08-24,Soyabean,Indore,2360.0,2560.0,2460.0,491.0,Rs/Quintal
16733,2026-08-24,Soyabean,Pune,2619.0,2819.0,2719.0,70.0,Rs/Quintal
16823,2026-08-24,Soyabean,Mumbai,2566.0,2766.0,2666.0,162.0,Rs/Quintal
16913,2026-08-24,Soyabean,Jaipur,2149.0,2349.0,2249.0,362.0,Rs/Quintal
17003,2026-08-24,Soyabean,Ahmedabad,2267.0,2467.0,2367.0,332.0,Rs/Quintal
17093,2026-08-24,Soyabean,Surat,2317.0,2517.0,2417.0,439.0,Rs/Quintal
17183,2026-08-24,Soyabean,Kanpur,2839.0,3039.0,2939.0,367.0,Rs/Quintal
17273,2026-08-24,Soyabean,Lucknow,2520.0,2720.0,2620.0,323.0,Rs/Quintal
17363,2026-08-24,Soyabean,Varanasi,2366.0,2566.0,2466.0,404.0,Rs/Quintal
17453,2026-08-24,Soyabean,Agra,2286.0,2486.0,2386.0,464.0,Rs/Quintal
17543,2026-08-24,Soyabean,Bareilly,2542.0,2742.0,2642.0,308.0,Rs/Quintal
17633,2026-08-24,Soyabean,Kolkata,2157.0,2357.0,2257.0,119.0,Rs/Quintal
17723,2026-08-24,Soyabean,Bhubaneswar,2175.0,2375.0,2275.0,463.0,Rs/Quintal
17813,2026-08-24,Soyabean,Cuttack,2590.0,2790.0,2690.0,184.0,Rs/Quintal
17903,2026-08-24,Soyabean,Patna,2376.0,2576.0,2476.0,353.0,Rs/Quintal
17993,2026-08-24,Soyabean,Ranchi,1832.0,2032.0,1932.0,62.0,Rs/Quintal
18083,2026-08-24,Soyabean,Chennai,2558.0,2758.0,2658.0,386.0,Rs/Quintal
18173,2026-08-24,Soyabean,Coimbatore,2476.0,2676.0,2576.0,97.0,Rs/Quintal
18263,2026-08-24,Soyabean,Madurai,2435.0,2635.0,2535.0,415.0,Rs/Quintal
18353,2026-08-24,Soyabean,Hyderabad,2475.0,2675.0,2575.0,453.0,Rs/Quintal
18443,2026-08-24,Soyabean,Warangal,2404.0,2604.0,2504.0,58.0,Rs/Quintal
18533,2026-08-24,Soyabean,Bangalore,2115.0,2315.0,2215.0,347.0,Rs/Quintal
18623,2026-08-24,Soyabean,Mysore,2580.0,2780.0,2680.0,237.0,Rs/Quintal
18713,2026-08-24,Soyabean,Hubli,2236.0,2436.0,2336.0,282.0,Rs/Quintal
18803,2026-08-24,Soyabean,Shimoga,2640.0,2840.0,2740.0,444.0,Rs/Quintal
18893,2026-08-24,Soyabean,Bellary,2589.0,2789.0,2689.0,410.0,Rs/Quintal
18983,2026-08-24,Mustard,Azadpur,4615.0,4815.0,4715.0,217.0,Rs/Quintal
19073,2026-08-24,Mustard,Lasalgaon,4789.0,4989.0,4889.0,288.0,Rs/Quintal
19163,2026-08-24,Mustard,Vashi,4885.0,5085.0,4985.0,478.0,Rs/Quintal
19253,2026-08-24,Mustard,Kolar,4248.0,4448.0,4348.0,484.0,Rs/Quintal
19343,2026-08-24,Mustard,Indore,4849.0,5049.0,4949.0,449.0,Rs/Quintal
19433,2026-08-24,Mustard,Pune,4795.0,4995.0,4895.0,380.0,Rs/Quintal
19523,2026-08-24,Mustard,Mumbai,5073.0,5273.0,5173.0,59.0,Rs/Quintal
19613,2026-08-24,Mustard,Jaipur,5045.0,5245.0,5145.0,337.0,Rs/Quintal
19703,2026-08-24,Mustard,Ahmedabad,5333.0,5533.0,5433.0,383.0,Rs/Quintal
19793,2026-08-24,Mustard,Surat,4797.0,4997.0,4897.0,188.0,Rs/Quintal
19883,2026-08-24,Mustard,Kanpur,4627.0,4827.0,4727.0,54.0,Rs/Quintal
19973,2026-08-24,Mustard,Lucknow,5198.0,5398.0,5298.0,265.0,Rs/Quintal
20063,2026-08-24,Mustard,Varanasi,4742.0,4942.0,4842.0,436.0,Rs/Quintal
20153,2026-08-24,Mustard,Agra,5101.0,5301.0,5201.0,448.0,Rs/Quintal
20243,2026-08-24,Mustard,Bareilly,5257.0,5457.0,5357.0,500.0,Rs/Quintal
20333,2026-08-24,Mustard,Kolkata,4613.0,4813.0,4713.0,94.0,Rs/Quintal
20423,2026-08-24,Mustard,Bhubaneswar,4264.0,4464.0,4364.0,246.0,Rs/Quintal
20513,2026-08-24,Mustard,Cuttack,4523.0,4723.0,4623.0,478.0,Rs/Quintal
20603,2026-08-24,Mustard,Patna,4777.0,4977.0,4877.0,401.0,Rs/Quintal
20693,2026-08-24,Mustard,Ranchi,5370.0,5570.0,5470.0,82.0,Rs/Quintal
20783,2026-08-24,Mustard,Chennai,5139.0,5339.0,5239.0,491.0,Rs/Quintal
20873,2026-08-24,Mustard,Coimbatore,4419.0,4619.0,4519.0,500.0,Rs/Quintal
20963,2026-08-24,Mustard,Madurai,4470.0,4670.0,4570.0,356.0,Rs/Quintal
21053,2026-08-24,Mustard,Hyderabad,4461.0,4661.0,4561.0,172.0,Rs/Quintal
21143,2026-08-24,Mustard,Warangal,4294.0,4494.0,4394.0,67.0,Rs/Quintal
21233,2026-08-24,Mustard,Bangalore,4934.0,5134.0,5034.0,184.0,Rs/Quintal
21323,2026-08-24,Mustard,Mysore,4654.0,4854.0,4754.0,154.0,Rs/Quintal
21413,2026-08-24,Mustard,Hubli,4705.0,4905.0,4805.0,107.0,Rs/Quintal
21503,2026-08-24,Mustard,Shimoga,4873.0,5073.0,4973.0,232.0,Rs/Quintal
21593,2026-08-24,Mustard,Bellary,4496.0,4696.0,4596.0,304.0,Rs/Quintal
21683,2026-08-24,Cotton,Azadpur,4242.0,4442.0,4342.0,376.0,Rs/Quintal
21773,2026-08-24,Cotton,Lasalgaon,4034.0,4234.0,4134.0,475.0,Rs/Quintal
21863,2026-08-24,Cotton,Vashi,4244.0,4444.0,4344.0,346.0,Rs/Quintal
21953,2026-08-24,Cotton,Kolar,3915.0,4115.0,4015.0,193.0,Rs/Quintal
22043,2026-08-24,Cotton,Indore,4058.0,4258.0,4158.0,351.0,Rs/Quintal
22133,2026-08-24,Cotton,Pune,3774.0,3974.0,3874.0,483.0,Rs/Quintal
22223,2026-08-24,Cotton,Mumbai,4369.0,4569.0,4469.0,414.0,Rs/Quintal
22313,2026-08-24,Cotton,Jaipur,4619.0,4819.0,4719.0,382.0,Rs/Quintal
22403,2026-08-24,Cotton,Ahmedabad,4497.0,4697.0,4597.0,304.0,Rs/Quintal
22493,2026-08-24,Cotton,Surat,4587.0,4787.0,4687.0,337.0,Rs/Quintal
22583,2026-08-24,Cotton,Kanpur,3828.0,4028.0,3928.0,188.0,Rs/Quintal
22673,2026-08-24,Cotton,Lucknow,3877.0,4077.0,3977.0,269.0,Rs/Quintal
22763,2026-08-24,Cotton,Varanasi,4113.0,4313.0,4213.0,249.0,Rs/Quintal
22853,2026-08-24,Cotton,Agra,4350.0,4550.0,4450.0,486.0,Rs/Quintal
22943,2026-08-24,Cotton,Bareilly,4317.0,4517.0,4417.0,324.0,Rs/Quintal
23033,2026-08-24,Cotton,Kolkata,4480.0,4680.0,4580.0,316.0,Rs/Quintal
23123,2026-08-24,Cotton,Bhubaneswar,4323.0,4523.0,4423.0,114.0,Rs/Quintal
23213,2026-08-24,Cotton,Cuttack,4089.0,4289.0,4189.0,87.0,Rs/Quintal
23303,2026-08-24,Cotton,Patna,4113.0,4313.0,4213.0,490.0,Rs/Quintal
23393,2026-08-24,Cotton,Ranchi,4263.0,4463.0,4363.0,215.0,Rs/Quintal
23483,2026-08-24,Cotton,Chennai,4401.0,4601.0,4501.0,500.0,Rs/Quintal
23573,2026-08-24,Cotton,Coimbatore,4449.0,4649.0,4549.0,398.0,Rs/Quintal
23663,2026-08-24,Cotton,Madurai,4240.0,4440.0,4340.0,103.0,Rs/Quintal
23753,2026-08-24,Cotton,Hyderabad,4085.0,4285.0,4185.0,487.0,Rs/Quintal
23843,2026-08-24,Cotton,Warangal,4244.0,4444.0,4344.0,209.0,Rs/Quintal
23933,2026-08-24,Cotton,Bangalore,4362.0,4562.0,4462.0,418.0,Rs/Quintal
24023,2026-08-24,Cotton,Mysore,4040.0,4240.0,4140.0,355.0,Rs/Quintal
24113,2026-08-24,Cotton,Hubli,4285.0,4485.0,4385.0,444.0,Rs/Quintal
24203,2026-08-24,Cotton,Shimoga,3876.0,4076.0,3976.0,286.0,Rs/Quintal
24293,2026-08-24,Cotton,Bellary,4388.0,4588.0,4488.0,352.0,Rs/Quintal
24383,2026-08-24,Sugarcane,Azadpur,4276.0,4476.0,4376.0,406.0,Rs/Quintal
24473,2026-08-24,Sugarcane,Lasalgaon,4447.0,4647.0,4547.0,114.0,Rs/Quintal
24563,2026-08-24,Sugarcane,Vashi,3839.0,4039.0,3939.0,92.0,Rs/Quintal
24653,2026-08-24,Sugarcane,Kolar,4255.0,4455.0,4355.0,180.0,Rs/Quintal
24743,2026-08-24,Sugarcane,Indore,4040.0,4240.0,4140.0,274.0,Rs/Quintal
24833,2026-08-24,Sugarcane,Pune,4008.0,4208.0,4108.0,251.0,Rs/Quintal
24923,2026-08-24,Sugarcane,Mumbai,3635.0,3835.0,3735.0,428.0,Rs/Quintal
25013,2026-08-24,Sugarcane,Jaipur,3949.0,4149.0,4049.0,433.0,Rs/Quintal
25103,2026-08-24,Sugarcane,Ahmedabad,4116.0,4316.0,4216.0,448.0,Rs/Quintal
25193,2026-08-24,Sugarcane,Surat,4318.0,4518.0,4418.0,115.0,Rs/Quintal
25283,2026-08-24,Sugarcane,Kanpur,4014.0,4214.0,4114.0,441.0,Rs/Quintal
25373,2026-08-24,Sugarcane,Lucknow,3899.0,4099.0,3999.0,452.0,Rs/Quintal
25463,2026-08-24,Sugarcane,Varanasi,4135.0,4335.0,4235.0,246.0,Rs/Quintal
25553,2026-08-24,Sugarcane,Agra,3763.0,3963.0,3863.0,174.0,Rs/Quintal
25643,2026-08-24,Sugarcane,Bareilly,4121.0,4321.0,4221.0,381.0,Rs/Quintal
25733,2026-08-24,Sugarcane,Kolkata,4267.0,4467.0,4367.0,417.0,Rs/Quintal
25823,2026-08-24,Sugarcane,Bhubaneswar,4633.0,4833.0,4733.0,89.0,Rs/Quintal
25913,2026-08-24,Sugarcane,Cuttack,4266.0,4466.0,4366.0,282.0,Rs/Quintal
26003,2026-08-24,Sugarcane,Patna,4064.0,4264.0,4164.0,220.0,Rs/Quintal
26093,2026-08-24,Sugarcane,Ranchi,4446.0,4646.0,4546.0,391.0,Rs/Quintal
26183,2026-08-24,Sugarcane,Chennai,3630.0,3830.0,3730.0,306.0,Rs/Quintal
26273,2026-08-24,Sugarcane,Coimbatore,3825.0,4025.0,3925.0,170.0,Rs/Quintal
26363,2026-08-24,Sugarcane,Madurai,4122.0,4322.0,4222.0,338.0,Rs/Quintal
26453,2026-08-24,Sugarcane,Hyderabad,4270.0,4470.0,4370.0,119.0,Rs/Quintal
26543,2026-08-24,Sugarcane,Warangal,3570.0,3770.0,3670.0,426.0,Rs/Quintal
26633,2026-08-24,Sugarcane,Bangalore,4355.0,4555.0,4455.0,404.0,Rs/Quintal
26723,2026-08-24,Sugarcane,Mysore,4118.0,4318.0,4218.0,467.0,Rs/Quintal
26813,2026-08-24,Sugarcane,Hubli,4268.0,4468.0,4368.0,386.0,Rs/Quintal
26903,2026-08-24,Sugarcane,Shimoga,4302.0,4502.0,4402.0,175.0,Rs/Quintal
26993,2026-08-24,Sugarcane,Bellary,3989.0,4189.0,4089.0,319.0,Rs/Quintal
27083,2026-08-24,Gram,Azadpur,2994.0,3194.0,3094.0,310.0,Rs/Quintal
27173,2026-08-24,Gram,Lasalgaon,2713.0,2913.0,2813.0,421.0,Rs/Quintal
27263,2026-08-24,Gram,Vashi,2410.0,2610.0,2510.0,396.0,Rs/Quintal
27353,2026-08-24,Gram,Kolar,2831.0,3031.0,2931.0,364.0,Rs/Quintal
27443,2026-08-24,Gram,Indore,2427.0,2627.0,2527.0,355.0,Rs/Quintal
27533,2026-08-24,Gram,Pune,3000.0,3200.0,3100.0,173.0,Rs/Quintal
27623,2026-08-24,Gram,Mumbai,3386.0,3586.0,3486.0,259.0,Rs/Quintal
27713,2026-08-24,Gram,Jaipur,2927.0,3127.0,3027.0,313.0,Rs/Quintal
27803,2026-08-24,Gram,Ahmedabad,2867.0,3067.0,2967.0,400.0,Rs/Quintal
27893,2026-08-24,Gram,Surat,2730.0,2930.0,2830.0,428.0,Rs/Quintal
27983,2026-08-24,Gram,Kanpur,2858.0,3058.0,2958.0,223.0,Rs/Quintal
28073,2026-08-24,Gram,Lucknow,2423.0,2623.0,2523.0,90.0,Rs/Quintal
28163,2026-08-24,Gram,Varanasi,2505.0,2705.0,2605.0,63.0,Rs/Quintal
28253,2026-08-24,Gram,Agra,2540.0,2740.0,2640.0,312.0,Rs/Quintal
28343,2026-08-24,Gram,Bareilly,2500.0,2700.0,2600.0,351.0,Rs/Quintal
28433,2026-08-24,Gram,Kolkata,2899.0,3099.0,2999.0,306.0,Rs/Quintal
28523,2026-08-24,Gram,Bhubaneswar,2628.0,2828.0,2728.0,464.0,Rs/Quintal
28613,2026-08-24,Gram,Cuttack,2801.0,3001.0,2901.0,265.0,Rs/Quintal
28703,2026-08-24,Gram,Patna,2293.0,2493.0,2393.0,373.0,Rs/Quintal
28793,2026-08-24,Gram,Ranchi,3427.0,3627.0,3527.0,179.0,Rs/Quintal
28883,2026-08-24,Gram,Chennai,2830.0,3030.0,2930.0,280.0,Rs/Quintal
28973,2026-08-24,Gram,Coimbatore,3231.0,3431.0,3331.0,246.0,Rs/Quintal
29063,2026-08-24,Gram,Madurai,2026.0,2226.0,2126.0,336.0,Rs/Quintal
29153,2026-08-24,Gram,Hyderabad,3166.0,3366.0,3266.0,343.0,Rs/Quintal
29243,2026-08-24,Gram,Warangal,2601.0,2801.0,2701.0,398.0,Rs/Quintal
29333,2026-08-24,Gram,Bangalore,2715.0,2915.0,2815.0,224.0,Rs/Quintal
29423,2026-08-24,Gram,Mysore,2767.0,2967.0,2867.0,420.0,Rs/Quintal
29513,2026-08-24,Gram,Hubli,2676.0,2876.0,2776.0,279.0,Rs/Quintal
29603,2026-08-24,Gram,Shimoga,2272.0,2472.0,2372.0,286.0,Rs/Quintal
29693,2026-08-24,Gram,Bellary,2801.0,3001.0,2901.0,464.0,Rs/Quintal
29783,2026-08-24,Tur,Azadpur,4517.0,4717.0,4617.0,305.0,Rs/Quintal
29873,2026-08-24,Tur,Lasalgaon,5163.0,5363.0,5263.0,219.0,Rs/Quintal
29963,2026-08-24,Tur,Vashi,4764.0,4964.0,4864.0,182.0,Rs/Quintal
30053,2026-08-24,Tur,Kolar,4593.0,4793.0,4693.0,126.0,Rs/Quintal
30143,2026-08-24,Tur,Indore,5036.0,5236.0,5136.0,233.0,Rs/Quintal
30233,2026-08-24,Tur,Pune,4927.0,5127.0,5027.0,427.0,Rs/Quintal
30323,2026-08-24,Tur,Mumbai,4793.0,4993.0,4893.0,74.0,Rs/Quintal
30413,2026-08-24,Tur,Jaipur,5135.0,5335.0,5235.0,221.0,Rs/Quintal
30503,2026-08-24,Tur,Ahmedabad,5217.0,5417.0,5317.0,402.0,Rs/Quintal
30593,2026-08-24,Tur,Surat,4739.0,4939.0,4839.0,367.0,Rs/Quintal
30683,2026-08-24,Tur,Kanpur,4702.0,4902.0,4802.0,53.0,Rs/Quintal
30773,2026-08-24,Tur,Lucknow,4629.0,4829.0,4729.0,60.0,Rs/Quintal
30863,2026-08-24,Tur,Varanasi,5151.0,5351.0,5251.0,180.0,Rs/Quintal
30953,2026-08-24,Tur,Agra,5038.0,5238.0,5138.0,88.0,Rs/Quintal
31043,2026-08-24,Tur,Bareilly,4491.0,4691.0,4591.0,330.0,Rs/Quintal
31133,2026-08-24,Tur,Kolkata,5154.0,5354.0,5254.0,453.0,Rs/Quintal
31223,2026-08-24,Tur,Bhubaneswar,5316.0,5516.0,5416.0,265.0,Rs/Quintal
31313,2026-08-24,Tur,Cuttack,4948.0,5148.0,5048.0,321.0,Rs/Quintal
31403,2026-08-24,Tur,Patna,4663.0,4863.0,4763.0,58.0,Rs/Quintal
31493,2026-08-24,Tur,Ranchi,5473.0,5673.0,5573.0,466.0,Rs/Quintal
31583,2026-08-24,Tur,Chennai,4333.0,4533.0,4433.0,312.0,Rs/Quintal
31673,2026-08-24,Tur,Coimbatore,5155.0,5355.0,5255.0,285.0,Rs/Quintal
31763,2026-08-24,Tur,Madurai,4970.0,5170.0,5070.0,238.0,Rs/Quintal
31853,2026-08-24,Tur,Hyderabad,5109.0,5309.0,5209.0,237.0,Rs/Quintal
31943,2026-08-24,Tur,Warangal,4848.0,5048.0,4948.0,299.0,Rs/Quintal
32033,2026-08-24,Tur,Bangalore,4840.0,5040.0,4940.0,214.0,Rs/Quintal
32123,2026-08-24,Tur,Mysore,4763.0,4963.0,4863.0,349.0,Rs/Quintal
32213,2026-08-24,Tur,Hubli,4918.0,5118.0,5018.0,477.0,Rs/Quintal
32303,2026-08-24,Tur,Shimoga,4729.0,4929.0,4829.0,168.0,Rs/Quintal
32393,2026-08-24,Tur,Bellary,4728.0,4928.0,4828.0,231.0,Rs/Quintal
32483,2026-08-24,Moong,Azadpur,4264.0,4464.0,4364.0,100.0,Rs/Quintal
32573,2026-08-24,Moong,Lasalgaon,4372.0,4572.0,4472.0,368.0,Rs/Quintal
